member_id,first_name,last_name,join_date,city,state,credit_score,email,phone,account_status
MBR-001133,Emma,Baker,10/22/2017,Grapevine,TX,809.0,emma.baker292@gmail.com,(682)352-5116,Active
MBR-001134,Jessica,Allen,10/01/2012,Arlington,TX,716.0,jessica.allen213@yahoo.com,(972)667-4765,Active
MBR-001135,Eric,Miller,03/20/2018,Euless,TX,660.0,eric.miller110@yahoo.com,(817)989-2772,Active
MBR-001136,Cynthia,Rivera,02/21/2015,Southlake,TX,757.0,cynthia.rivera82@gmail.com,(214)469-9694,Active
MBR-001137,Sharon,Lopez,10/29/2017,Watauga,TX,775.0,sharon.lopez881@gmail.com,(214)557-7978,Closed
MBR-001138,Betty,Hill,01/11/2019,Granbury,TX,581.0,betty.hill843@gmail.com,(972)360-8167,Active
MBR-001139,Jacob,Johnson,09/20/2010,Arlington,TX,727.0,,(972)202-6088,Active
MBR-001140,Cynthia,Davis,08/29/2015,Arlington,TX,736.0,cynthia.davis21@gmail.com,(214)699-4865,Active
MBR-001141,Paul,Torres,01/25/2010,Southlake,TX,656.0,paul.torres256@gmail.com,(817)424-3820,Inactive
MBR-001142,Ronald,Hill,11/14/2021,North Richland Hills,TX,790.0,ronald.hill655@yahoo.com,(817)303-8589,Active
MBR-001143,Timothy,Miller,05/01/2013,Cleburne,TX,667.0,timothy.miller497@yahoo.com,(817)596-8862,Active
MBR-001144,Angela,Nelson,04/04/2023,White Settlement,TX,690.0,angela.nelson297@gmail.com,(817)725-8308,Closed
MBR-001145,Sarah,Johnson,10/22/2014,Euless,TX,666.0,sarah.johnson53@gmail.com,(682)208-2458,Active
MBR-001146,Anna,Garcia,04/11/2015,Grapevine,TX,681.0,,(972)250-2834,Active
MBR-001147,Angela,Johnson,08/02/2011,Watauga,TX,592.0,angela.johnson951@yahoo.com,(214)411-9767,Inactive
MBR-001148,Pamela,Lewis,05/15/2021,Grapevine,TX,564.0,pamela.lewis449@gmail.com,(682)163-1420,Inactive
MBR-001149,Timothy,Torres,11/29/2011,Keller,TX,807.0,timothy.torres610@gmail.com,(817)261-9370,Inactive
MBR-001150,Karen,Robinson,10/18/2018,Benbrook,TX,612.0,karen.robinson966@gmail.com,(972)780-1819,Active
MBR-001151,Joseph,Thompson,08/01/2019,Arlington,TX,600.0,joseph.thompson507@gmail.com,(682)281-8987,Active
MBR-001152,Ryan,Nguyen,10/09/2024,Bedford,TX,507.0,ryan.nguyen187@yahoo.com,(817)719-7908,Active
MBR-001153,Patricia,Moore,02/29/2020,Haltom City,TX,628.0,patricia.moore320@yahoo.com,(972)111-3505,Inactive
MBR-001154,Edward,Moore,03/04/2022,Watauga,TX,574.0,edward.moore129@yahoo.com,(682)372-9759,Active
MBR-001155,Karen,Carter,10/28/2021,Euless,TX,811.0,karen.carter617@gmail.com,(972)122-2038,Active
MBR-001156,Scott,Green,08/30/2013,Cleburne,TX,760.0,scott.green732@gmail.com,(682)318-8784,Active
MBR-001157,Richard,Sanchez,06/16/2017,Fort Worth,TX,624.0,richard.sanchez932@yahoo.com,(214)868-5949,Active
MBR-001158,Kimberly,Johnson,09/21/2022,Hurst,TX,850.0,kimberly.johnson412@gmail.com,(972)873-8933,Active
MBR-001159,Anna,Green,12/09/2010,Watauga,TX,758.0,anna.green555@gmail.com,(817)987-7565,Closed
MBR-001160,Mark,Lee,12/18/2023,Granbury,TX,654.0,mark.lee942@yahoo.com,(972)371-9944,Active
MBR-001161,Stephen,Lewis,12/27/2016,Haltom City,TX,480.0,stephen.lewis391@gmail.com,(817)435-6575,Active
MBR-001162,Nancy,Brown,09/18/2020,Grapevine,TX,850.0,nancy.brown253@gmail.com,(972)811-1728,Active
MBR-001163,Brenda,Sanchez,08/24/2014,Hurst,TX,,brenda.sanchez322@yahoo.com,(682)202-9432,Active
MBR-001164,Pamela,Martin,01/18/2013,Keller,TX,548.0,pamela.martin544@gmail.com,(214)283-1769,Active
MBR-001165,SHARON,Ramirez,02/27/2021,Hurst,TX,761.0,sharon.ramirez52@yahoo.com,(972)368-3651,Active
MBR-001166,Patricia,  Torres,02/09/2020,Keller,TX,850.0,patricia.torres787@yahoo.com,(682)296-9297,Inactive
MBR-001167,Thomas,Green,02/18/2014,Hurst,TX,,thomas.green345@gmail.com,(817)211-7496,Active
MBR-001168,Nancy,Davis,12/03/2013,Weatherford,TX,725.0,nancy.davis302@yahoo.com,(972)538-8837,Active
MBR-001169,Daniel,Moore,03/29/2012,Dallas,TX,727.0,,(214)646-9471,Active
MBR-001170,Ronald,Walker,02/03/2021,Watauga,TX,748.0,,(817)277-6871,Active
MBR-001171,Dorothy,Hernandez,04/28/2024,Hurst,TX,740.0,dorothy.hernandez78@yahoo.com,(817)268-1876,Active
MBR-001172,Deborah,Carter,12/09/2021,Arlington,TX,702.0,deborah.carter473@gmail.com,(682)477-5337,Active
MBR-001173,Steven,White,01/08/2016,Arlington,TX,688.0,steven.white33@gmail.com,(972)360-6005,Active
MBR-001174,Sarah,Gonzalez,06/16/2013,Euless,TX,674.0,sarah.gonzalez293@gmail.com,(972)798-2390,Active
MBR-001175,Lisa,Young,10/22/2013,Fort Worth,TX,619.0,lisa.young197@gmail.com,N/A,Active
MBR-001176,Deborah,Thomas,12/08/2010,Burleson,TX,657.0,deborah.thomas337@gmail.com,(682)133-7334,Active
MBR-001177,Sandra,Perez,02/24/2015,Keller,TX,544.0,sandra.perez13@yahoo.com,(817)627-2132,Active
MBR-001178,Daniel,Moore,09/13/2015,Burleson,TX,672.0,daniel.moore939@gmail.com,(214)367-5290,Active
MBR-001179,Margaret,Lewis,05/23/2022,Denton,TX,600.0,margaret.lewis16@gmail.com,(214)346-3020,Active
MBR-001180,Larry,Nguyen,07/19/2019,Benbrook,TX,591.0,larry.nguyen541@gmail.com,(682)882-1998,Inactive
MBR-001181,Sarah,Taylor,06/15/2018,Mansfield,TX,694.0,sarah.taylor38@gmail.com,(972)827-5139,Active
MBR-001182,Donald,Torres,04/25/2012,Weatherford,TX,791.0,donald.torres116@gmail.com,(972)130-7420,Inactive
MBR-001183,Pamela,Scott,10/04/2014,Granbury,TX,753.0,,(817)115-4032,Active
MBR-001184,Patricia,Allen,02/29/2024,White Settlement,TX,554.0,patricia.allen688@gmail.com,(972)832-7328,Active
MBR-001185,Donald,Scott,06/28/2016,Southlake,TX,600.0,donald.scott666@yahoo.com,(817)703-9361,Active
MBR-001186,Kenneth,Martin,03/02/2019,Benbrook,TX,755.0,,(817)135-1059,Active
MBR-001187,Kimberly,Perez,03/13/2023,Bedford,TX,601.0,kimberly.perez449@gmail.com,(214)120-1754,Active
MBR-001187,Kimberly,Perez,03/13/2023,Bedford,TX,601.0,kimberly.perez449@gmail.com,(214)120-1754,Active
MBR-001188,Melissa,Martin,12/10/2011,Dallas,TX,662.0,melissa.martin721@gmail.com,(682)388-1025,Active
MBR-001189,Jacob,Williams,09/22/2021,White Settlement,TX,724.0,jacob.williams16@yahoo.com,(682)540-7876,Active
MBR-001190,Nicole,Robinson,05/07/2010,Haltom City,TX,602.0,nicole.robinson240@gmail.com,(817)583-9669,Active
MBR-001191,Nancy,White,03/04/2020,Dallas,TX,688.0,nancy.white584@gmail.com,(972)123-4878,Inactive
MBR-001192,Eric,Torres,07/16/2022,Granbury,TX,573.0,eric.torres390@yahoo.com,(817)666-1095,Active
MBR-001193,Angela,Lee,08/22/2012,Euless,TX,631.0,angela.lee499@gmail.com,(817)787-3260,Active
MBR-001194,Charles,Moore,01/23/2012,White Settlement,TX,705.0,charles.moore730@gmail.com,(682)546-5362,Active
MBR-001195,Dorothy,Campbell,03/21/2018,Burleson,TX,552.0,,(214)797-5811,Active
MBR-001195,Dorothy,Campbell,03/21/2018,Burleson,TX,552.0,,(214)797-5811,Active
MBR-001196,Thomas,White,02/22/2021,Fort Worth,TX,715.0,thomas.white728@gmail.com,(817)164-7542,Inactive
MBR-001197,KIMBERLY,Walker,12/26/2013,Haltom City,TX,678.0,kimberly.walker167@gmail.com,(214)838-5587,Active
MBR-001198,Laura,Thomas,01/09/2012,Weatherford,TX,724.0,laura.thomas430@yahoo.com,(214)106-8888,Active
MBR-001199,Melissa,Smith,09/10/2023,Granbury,TX,697.0,melissa.smith865@gmail.com,(817)935-2411,Inactive
MBR-001200,Jeffrey,Brown,10/10/2022,Weatherford,TX,789.0,,(972)172-8048,Active
